Source DataFile                                                          ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,       Sig,        Fo,        Fm,     Fv/Fm,         p,    Alp1PQ,    Tau1PQ,    Alp1QA,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:22,    1694538742060,--Not Acquired--     ,-Not Acquired--      , -2790.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.4561,     0.9867,    294.82,    711.16,   1788.83,    0.6024,    0.3710,    0.0000,         0,    0.5774,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:23,    1694538743073,--Not Acquired--     ,-Not Acquired--      , -2820.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.5603,     0.9861,    295.50,    704.63,   1791.47,    0.6067,    0.3640,    0.0000,         0,    0.5247,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:11:51,    1694538711732,--Not Acquired--     ,-Not Acquired--      , -2890.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,    11.6852,     0.9791,    256.10,    553.33,   2034.94,    0.7281,    0.0180,       530,    0.3646,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:11:52,    1694538712736,--Not Acquired--     ,-Not Acquired--      , -2840.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     0.2510,     0.9901,    283.38,    765.96,   1783.60,    0.5706,    0.3610,       789,    0.4888,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:11:53,    1694538713761,--Not Acquired--     ,-Not Acquired--      , -2800.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   100  ,     2.9505,     0.9918,    290.11,    764.77,   1734.48,    0.5591,    0.4570,      1422,    0.9994,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:11:54,    1694538714763,--Not Acquired--     ,-Not Acquired--      , -2850.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.7452,     0.9827,    296.25,    684.89,   1838.91,    0.6276,    0.3390,       517,    0.6749,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:11:55,    1694538715768,--Not Acquired--     ,-Not Acquired--      , -2890.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     1.2012,     0.9830,    292.55,    680.00,   1821.27,    0.6266,    0.3230,       529,    0.6509,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:11:56,    1694538716770,--Not Acquired--     ,-Not Acquired--      , -2770.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.4506,     0.9894,    289.14,    724.52,   1768.14,    0.5902,    0.3730,       871,    0.3946,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:11:57,    1694538717800,--Not Acquired--     ,-Not Acquired--      , -2830.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.5178,     0.9886,    292.26,    716.45,   1784.11,    0.5984,    0.3690,       801,    0.4814,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:11:58,    1694538718801,--Not Acquired--     ,-Not Acquired--      , -2860.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.5034,     0.9842,    296.48,    701.35,   1807.50,    0.6120,    0.3640,       649,    0.6356,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:11:59,    1694538719802,--Not Acquired--     ,-Not Acquired--      , -2820.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.5004,     0.9857,    293.41,    706.94,   1788.75,    0.6048,    0.3720,       707,    0.4764,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:00,    1694538720808,--Not Acquired--     ,-Not Acquired--      , -2780.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.5590,     0.9877,    292.45,    707.12,   1780.42,    0.6028,    0.3610,       777,    0.4872,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:01,    1694538721808,--Not Acquired--     ,-Not Acquired--      , -2850.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.6644,     0.9863,    294.12,    703.26,   1790.40,    0.6072,    0.3660,       719,    0.5567,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:03,    1694538722823,--Not Acquired--     ,-Not Acquired--      , -2860.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.4716,     0.9863,    294.29,    708.04,   1793.39,    0.6052,    0.3700,       756,    0.3113,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:04,    1694538723828,--Not Acquired--     ,-Not Acquired--      , -2780.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.4680,     0.9865,    294.06,    707.37,   1787.24,    0.6042,    0.3700,       724,    0.5742,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:05,    1694538724849,--Not Acquired--     ,-Not Acquired--      , -2830.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.5216,     0.9857,    293.92,    703.06,   1789.77,    0.6072,    0.3610,       730,    0.5306,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:06,    1694538725853,--Not Acquired--     ,-Not Acquired--      , -2810.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,    98.0367,     0.9818,    333.97,    550.38,   1778.29,    0.6905,    0.3750,       634,    0.9690,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:07,    1694538726853,--Not Acquired--     ,-Not Acquired--      , -2860.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.5145,     0.9866,    295.43,    712.15,   1787.85,    0.6017,    0.3740,       745,    0.3828,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:08,    1694538727884,--Not Acquired--     ,-Not Acquired--      , -2830.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.6081,     0.9869,    294.13,    705.48,   1790.33,    0.6059,    0.3610,       753,    0.5203,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:09,    1694538728887,--Not Acquired--     ,-Not Acquired--      , -2890.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.6158,     0.9870,    294.98,    706.28,   1789.51,    0.6053,    0.3670,       741,    0.5307,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:10,    1694538729893,--Not Acquired--     ,-Not Acquired--      , -2830.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.6175,     0.9870,    294.59,    704.87,   1787.47,    0.6057,    0.3630,       759,    0.4401,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:11,    1694538730905,--Not Acquired--     ,-Not Acquired--      , -2860.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.7663,     0.9861,    296.55,    707.36,   1782.77,    0.6032,    0.3860,       934,    0.9992,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:12,    1694538731917,--Not Acquired--     ,-Not Acquired--      , -2840.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.6450,     0.9871,    293.83,    703.70,   1789.97,    0.6069,    0.3600,       762,    0.4951,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:13,    1694538732918,--Not Acquired--     ,-Not Acquired--      , -2820.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.6622,     0.9868,    293.57,    704.53,   1788.27,    0.6060,    0.3650,       741,    0.5221,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:14,    1694538733947,--Not Acquired--     ,-Not Acquired--      , -2840.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,    13.7197,     0.9808,    322.18,    637.21,   1779.59,    0.6419,    0.3560,       645,    0.9968,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:15,    1694538734967,--Not Acquired--     ,-Not Acquired--      , -2840.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.5309,     0.9862,    295.15,    706.09,   1790.52,    0.6057,    0.3650,       729,    0.5565,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:16,    1694538735983,--Not Acquired--     ,-Not Acquired--      , -2840.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.6181,     0.9866,    294.64,    704.50,   1789.45,    0.6063,    0.3610,       736,    0.5399,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:17,    1694538736991,--Not Acquired--     ,-Not Acquired--      , -2810.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.6591,     0.9868,    294.76,    702.96,   1787.65,    0.6068,    0.3630,       740,    0.5313,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:18,    1694538738003,--Not Acquired--     ,-Not Acquired--      , -2850.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.5298,     0.9864,    296.24,    708.66,   1791.50,    0.6044,    0.3660,       731,    0.5491,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:19,    1694538739007,--Not Acquired--     ,-Not Acquired--      , -2800.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.6091,     0.9864,    295.27,    705.00,   1788.75,    0.6059,    0.3620,       726,    0.5629,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:20,    1694538740018,--Not Acquired--     ,-Not Acquired--      , -2850.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.5234,     0.9863,    295.46,    708.38,   1791.10,    0.6045,    0.3730,       719,    0.5711,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:21,    1694538741044,--Not Acquired--     ,-Not Acquired--      , -2860.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.4518,     0.9865,    294.13,    707.87,   1790.44,    0.6046,    0.3660,       733,    0.5431,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:22,    1694538742060,--Not Acquired--     ,-Not Acquired--      , -2790.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.4561,     0.9867,    294.82,    711.16,   1788.83,    0.6024,    0.3710,       724,    0.5774,
C:\LIFT\DATA\LOW\NoDecay\NoDecayRefit\20230912_NaOm1663_18C_05S_data.csv , 2023/09/12, 14:12:23,    1694538743073,--Not Acquired--     ,-Not Acquired--      , -2820.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   101  ,     0.5603,     0.9861,    295.50,    704.63,   1791.47,    0.6067,    0.3640,       735,    0.5247,
